idEntrada;usuarioOnline;statusSaida;paginaSaida;avaliacao.r;dataHoraEntrada;dataHoraSaida;dataHoraErro;tempoAcesso;codigo;erro
635;0;100%;0;negativa;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:57;78;500;"""CHAVE PIX INCORRETA"""
488;0;40%;3;positiva;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;171;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
96;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;168;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
25;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 18:00;165;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
847;0;20%;4;n/ avaliado;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;163;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
126;0;20%;4;n/ avaliado;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:57;162;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
607;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:57;161;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
228;0;60%;2;n/ avaliado;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:58;154;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
863;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:58;73;500;"""CLIENTE NAO CADASTRADO"""
301;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;154;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
175;0;40%;3;n/ avaliado;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;151;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
641;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:59;140;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
959;0;60%;2;positiva;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:57;69;550;"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
507;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:58;132;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
819;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:58;129;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
230;0;20%;4;negativa;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:58;118;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
209;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:04;18/05/2021 18:04;438;500;"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
100;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:58;117;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
870;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:04;18/05/2021 18:03;440;500;"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
384;0;40%;3;n/ avaliado;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:58;113;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
21;0;20%;4;negativa;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:58;112;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
181;0;40%;3;positiva;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:58;112;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
46;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:58;105;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
505;1;80%;1;n/ avaliado;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:56;59;550;"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
583;0;40%;3;n/ avaliado;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:58;98;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
544;1;80%;1;n/ avaliado;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:57;96;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
612;0;100%;0;n/ avaliado;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:57;94;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
894;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:05;18/05/2021 18:04;459;500;"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
724;0;40%;3;positiva;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:58;56;500;"""SENHA INCORRETA"""
125;1;80%;1;positiva;18/05/2021 17:57;18/05/2021 18:05;18/05/2021 18:04;461;500;"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
950;1;80%;1;n/ avaliado;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:56;94;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
297;0;20%;4;positiva;18/05/2021 17:57;18/05/2021 18:05;18/05/2021 18:04;464;500;"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
219;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:58;92;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
198;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:57;90;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
876;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:05;18/05/2021 18:03;474;500;"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
535;0;100%;0;negativa;18/05/2021 17:57;18/05/2021 18:05;18/05/2021 18:04;474;500;"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
318;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:58;89;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
774;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:57;46;500;"""CLIENTE NAO CADASTRADO"""
473;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:58;81;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
678;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:58;81;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
298;0;100%;0;n/ avaliado;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:58;78;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
406;0;60%;2;positiva;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:56;42;550;"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
998;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:57;78;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
337;0;40%;3;positiva;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:57;76;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
771;0;20%;4;negativa;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:57;40;550;"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
274;1;80%;1;n/ avaliado;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:57;73;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
149;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:05;18/05/2021 18:04;492;500;"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
621;0;20%;4;n/ avaliado;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:57;70;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
44;1;80%;1;positiva;18/05/2021 17:57;18/05/2021 18:05;18/05/2021 18:04;500;500;"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
857;0;20%;4;negativa;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:56;65;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
579;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:57;59;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
855;0;60%;2;positiva;18/05/2021 17:57;18/05/2021 18:06;18/05/2021 18:04;519;500;"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
695;1;80%;1;n/ avaliado;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:57;54;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
268;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:56;29;550;"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
145;0;40%;3;positiva;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:57;48;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
700;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:57;46;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
956;0;20%;4;n/ avaliado;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:57;45;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
313;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:56;33;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
346;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:57;30;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
837;0;40%;3;n/ avaliado;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:57;30;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
380;0;20%;4;negativa;18/05/2021 17:57;18/05/2021 17:57;18/05/2021 17:56;25;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
918;0;60%;2;n/ avaliado;18/05/2021 17:57;18/05/2021 17:57;18/05/2021 17:57;9;500;"""CHAVE PIX INCORRETA"""
598;1;80%;1;positiva;18/05/2021 17:57;18/05/2021 17:57;18/05/2021 17:55;7;500;"""CLIENTE NAO CADASTRADO"""
828;0;100%;0;negativa;18/05/2021 17:57;18/05/2021 17:57;18/05/2021 17:55;18;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
789;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 17:57;18/05/2021 17:57;14;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
733;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 17:57;18/05/2021 17:56;7;500;"""SENHA INCORRETA"""
676;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 17:57;18/05/2021 17:55;5;550;"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
636;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 17:57;18/05/2021 17:56;7;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
352;0;20%;4;n/ avaliado;18/05/2021 17:57;18/05/2021 17:57;18/05/2021 17:57;1;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
164;1;80%;1;n/ avaliado;18/05/2021 17:57;18/05/2021 18:08;18/05/2021 18:07;629;500;"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
